user_id,video_id,date,tab,is_click,play_time_ms,duration_ms,profile_stay_time,comment_stay_time,is_like,is_follow,is_comment,is_forward,is_hate,long_view
196,106,20220428,0,0,8127,10144,1542,194,0,0,0,0,0,1
174,11,20220427,5,0,5485,11261,4741,452,0,0,0,0,0,0
2,113,20220425,0,0,14425,13155,534,1451,0,0,0,0,0,1
165,147,20220430,12,0,6042,16877,4670,479,1,0,0,0,0,0
78,57,20220506,3,0,5559,16263,2684,1410,0,0,0,0,0,1
48,92,20220507,11,1,15101,16421,4550,1793,0,0,0,0,0,0
130,147,20220506,8,1,12542,14200,275,1557,0,0,0,0,0,0
53,92,20220503,5,1,8394,7721,487,1790,0,0,0,0,0,0
44,54,20220507,11,0,2442,5167,4554,898,1,0,0,0,0,0
2,149,20220427,1,0,15615,13430,2527,48,0,0,0,0,0,0
90,40,20220426,1,1,16232,19347,2772,400,0,0,0,0,0,0
48,4,20220506,3,0,3912,6633,1523,1389,1,0,0,0,0,0
63,111,20220505,2,0,5595,12702,3462,11,0,0,0,0,0,0
169,13,20220503,14,0,4191,10616,3410,605,0,0,0,0,0,0
131,144,20220429,12,1,7982,7558,477,691,0,0,0,0,0,0
84,64,20220428,0,0,6744,11250,1813,1470,0,0,0,0,0,1
31,20,20220501,1,0,7072,5850,2230,1081,0,0,0,0,0,0
4,73,20220506,2,1,1348,1278,136,717,1,0,0,0,0,0
38,101,20220430,14,0,4983,5643,3262,1893,0,0,0,0,0,0
176,119,20220501,2,0,1055,1508,26,731,0,0,0,0,0,0
95,65,20220428,12,1,13237,13819,2574,772,0,0,0,0,0,0
70,81,20220426,8,1,11493,18400,4215,1425,0,0,0,0,0,0
39,81,20220507,0,0,14616,16703,4677,961,0,0,0,0,0,0
105,94,20220422,4,0,2500,2718,644,202,0,0,0,0,0,0
96,135,20220423,5,1,7866,16602,1779,1667,0,0,0,0,0,0
34,14,20220428,13,1,14441,16648,4881,1572,0,0,0,0,0,0
119,138,20220430,12,1,8444,7312,251,1448,0,0,0,0,0,0
47,31,20220501,4,0,3630,5934,3908,1681,0,0,0,0,0,0
106,89,20220424,1,0,3048,5806,4201,180,0,0,0,0,0,0
123,139,20220423,4,0,5899,13079,1435,1151,0,0,0,0,0,0
96,122,20220429,7,1,12365,9603,4593,1514,0,0,0,0,0,1
36,13,20220427,14,0,4130,4224,3185,1210,0,0,0,0,0,1
3,33,20220423,0,0,6223,7954,40,1443,0,0,0,0,0,0
197,132,20220507,6,1,7703,6093,4248,868,0,0,0,0,0,1
96,147,20220501,14,0,4976,6722,1206,368,0,0,0,0,0,0
102,99,20220423,4,0,5555,10467,3064,1252,0,0,0,0,0,0
40,35,20220508,10,1,7504,14263,3826,452,0,0,0,0,0,0
29,2,20220504,5,1,3118,2940,1195,1331,0,0,0,0,0,0
70,55,20220502,5,0,4660,12829,4008,426,0,0,0,0,0,0
104,83,20220501,5,1,6955,5416,4164,419,0,0,0,0,0,0
95,10,20220429,2,0,4816,7758,2046,199,0,0,0,0,0,1
186,42,20220507,14,0,2056,2725,2656,334,0,0,0,0,0,0
126,124,20220426,1,0,17279,18270,2710,2,0,0,0,0,0,0
48,111,20220427,4,1,7715,8078,4557,1341,0,0,0,0,0,0
61,69,20220425,11,0,3556,6421,2975,318,0,0,0,0,0,1
35,87,20220424,3,1,17066,15179,4412,762,0,0,0,0,0,0
124,23,20220503,3,1,15616,12104,4519,170,1,0,0,0,0,0
104,51,20220503,13,1,21713,17355,261,1746,0,0,0,0,0,0
29,103,20220429,14,0,3724,7074,380,1967,0,0,0,0,0,0
85,35,20220424,11,1,6430,5595,4852,63,0,0,0,0,0,0
176,45,20220505,5,0,2394,2892,1066,1330,0,0,0,0,0,0
136,98,20220429,13,1,8826,8749,1686,995,0,0,0,0,0,0
68,65,20220428,13,1,7269,10609,3568,1359,0,0,0,0,0,0
196,5,20220426,4,1,16200,15830,2014,141,0,0,0,0,0,0
129,31,20220507,10,1,12155,9697,4604,4,0,0,0,0,0,0
185,35,20220424,4,1,13707,16447,4506,1972,0,0,0,0,0,0
106,62,20220504,6,1,12742,9862,4375,972,0,0,0,0,0,0
58,42,20220423,6,1,22027,18866,2785,1001,0,0,0,0,0,0
66,31,20220508,14,0,3379,9445,2247,981,0,0,0,0,0,0
191,0,20220429,9,0,4508,11549,494,587,0,0,0,0,0,1
132,122,20220423,5,1,11459,16706,1273,130,0,1,0,0,0,0
193,76,20220505,10,1,8438,15548,4699,1002,0,0,0,0,0,0
25,39,20220501,4,0,3202,4497,2953,1402,0,0,0,0,0,0
1,37,20220428,7,0,4281,5436,1354,895,0,0,0,0,0,0
8,119,20220502,11,1,4447,3505,3210,1874,0,0,0,0,0,0
4,2,20220502,2,0,1006,2493,1760,619,0,0,0,0,0,0
170,130,20220427,10,0,4543,13646,818,1390,0,0,0,0,0,0
85,35,20220504,7,1,8583,12573,2955,929,0,0,0,0,0,0
152,108,20220424,9,0,5415,9692,1684,704,0,0,0,0,0,0
23,46,20220505,2,0,1967,5935,1447,1714,1,0,0,0,0,0
176,90,20220503,3,0,2516,7664,4041,898,0,0,0,0,0,0
122,33,20220423,13,0,3562,4718,4374,1690,0,0,0,0,0,0
84,96,20220508,1,0,6585,6673,1270,1551,0,0,0,0,0,1
95,2,20220507,4,1,6543,5263,3555,394,0,0,0,0,0,0
160,47,20220429,7,1,19745,19828,1463,408,0,0,0,0,0,0
108,138,20220502,5,1,1950,1757,308,1497,0,0,0,0,0,0
22,56,20220502,5,1,7613,15253,1305,1835,0,0,0,0,0,0
102,59,20220507,0,0,20621,18356,2370,1845,0,0,0,0,0,0
15,56,20220427,1,0,6247,14988,3265,1686,0,0,0,0,0,0
55,94,20220425,0,0,7315,12251,2823,1914,0,0,0,0,0,0
127,124,20220428,9,0,5198,13832,4745,1161,0,0,0,0,0,1
29,58,20220430,8,1,7560,12825,3531,529,0,0,0,0,0,0
127,46,20220422,13,0,1585,3528,1559,238,0,0,0,0,0,0
87,52,20220430,2,0,4199,8487,2329,1382,0,0,0,0,0,0
115,31,20220503,12,0,983,1332,1928,1151,0,0,0,0,0,0
175,140,20220428,6,1,19939,16602,2785,55,0,0,0,0,0,1
139,32,20220506,12,1,11378,18648,3286,1100,0,0,0,0,0,0
141,25,20220423,14,1,9975,10415,2275,102,0,0,0,0,0,1
71,12,20220429,0,0,14983,11890,4443,371,0,0,0,0,0,0
35,81,20220502,11,1,9028,18711,3413,1024,0,0,0,0,0,1
22,23,20220429,5,0,3116,7028,349,1932,0,0,0,0,0,0
121,98,20220507,11,1,18559,16663,3363,499,0,0,0,0,0,0
64,120,20220430,7,1,7411,10717,3652,46,0,0,0,0,0,0
130,87,20220507,13,0,5863,7512,3856,395,0,0,0,0,0,0
83,2,20220427,1,0,5475,8366,4146,824,0,0,0,0,0,0
92,127,20220423,12,1,18854,15782,4181,1706,0,0,0,0,0,1
148,52,20220423,11,0,6152,11711,4090,1868,0,0,0,0,0,0
169,10,20220427,3,0,3195,9702,1115,357,0,0,0,0,0,0
80,35,20220504,7,0,1500,2042,368,40,0,0,0,0,0,0
27,75,20220504,2,0,6429,16936,4877,1004,1,0,0,0,0,1
99,42,20220424,10,0,4514,9299,2796,1825,0,0,0,0,0,0
112,119,20220503,4,1,7202,10578,193,749,0,0,0,0,0,0
63,104,20220425,0,0,9680,15144,4277,1125,0,0,0,0,0,0
49,137,20220423,1,0,9599,9184,4617,1525,0,0,0,0,0,0
150,56,20220424,7,1,14593,13024,4506,729,0,0,0,0,0,0
145,106,20220428,11,1,5559,4952,1014,1027,0,0,0,0,0,0
174,132,20220508,11,0,980,1329,2235,1298,0,0,0,0,0,0
15,3,20220424,10,1,9445,7876,3928,235,0,0,0,0,0,0
173,108,20220504,12,0,938,1148,4054,151,0,0,0,0,0,0
60,128,20220424,7,1,21299,19400,4678,1643,0,1,0,0,0,0
189,8,20220430,4,0,5857,7564,2499,1591,0,0,0,0,0,0
26,4,20220502,14,1,9251,13625,1212,403,0,0,0,0,0,0
22,140,20220424,6,1,7491,16126,1240,64,0,0,0,1,0,0
3,110,20220504,12,1,3461,2797,1057,1603,0,0,0,0,0,1
100,25,20220428,12,1,17960,18107,487,1095,0,1,0,0,0,0
179,53,20220508,10,1,9949,12866,3139,306,0,0,0,0,0,0
6,36,20220429,9,0,5050,9671,2808,1119,0,0,0,0,0,1
138,55,20220426,7,0,6314,13983,699,1429,0,0,0,0,0,0
145,69,20220507,10,1,7216,10599,305,809,1,0,1,0,0,1
28,48,20220426,7,1,6182,5543,137,425,0,0,0,0,0,0
20,131,20220425,9,1,11981,10329,4216,786,0,0,0,0,0,0
187,102,20220504,1,0,2963,2590,826,888,0,0,0,0,0,0
104,114,20220430,2,0,6872,9850,2000,1814,0,0,0,0,0,0
9,3,20220422,8,1,7418,9178,1191,1994,0,0,0,0,0,0
123,2,20220425,9,1,18422,19792,1730,1244,0,0,0,0,0,0
129,19,20220504,11,1,7227,18306,2162,1530,0,0,0,0,0,1
18,24,20220502,7,1,6766,5866,4789,1371,0,0,0,0,0,0
36,32,20220427,6,1,9979,7982,3261,721,0,0,0,0,0,0
40,98,20220428,3,1,8703,14588,1067,699,1,0,0,0,0,0
24,147,20220502,13,1,21979,17115,458,1125,1,0,0,0,0,0
190,15,20220429,8,1,6811,6473,3341,1806,0,0,0,0,0,0
40,65,20220503,9,1,7918,16537,3069,486,0,0,0,0,0,1
21,86,20220504,0,1,12398,9754,2656,494,0,0,0,0,0,0
21,142,20220429,3,1,12849,11127,4258,556,0,0,0,0,0,0
100,107,20220427,4,0,3324,8476,597,533,0,0,0,0,0,0
1,61,20220423,13,1,18059,15127,1019,956,0,0,0,0,0,0
58,119,20220501,2,1,12098,16214,1983,485,0,0,0,0,0,1
184,70,20220429,7,1,7010,7576,2287,875,0,0,0,0,0,0
27,39,20220503,13,1,6024,5476,351,1131,0,0,0,0,0,0
119,61,20220506,6,0,4349,10851,2426,868,0,0,0,0,0,1
178,56,20220429,4,1,18058,14106,360,267,0,0,0,0,0,0
62,149,20220504,1,0,4891,4955,3141,1084,0,0,0,0,0,0
78,52,20220505,4,1,7520,8111,4683,444,0,0,0,0,0,0
22,52,20220423,0,0,9134,8983,3923,1917,0,0,0,0,0,0
8,122,20220508,12,1,12451,9822,4379,1738,0,0,0,0,0,1
60,145,20220504,1,0,5816,4887,3279,1658,0,0,0,0,0,0
63,102,20220501,8,1,8672,19230,1642,322,0,0,0,0,0,0
178,62,20220425,6,0,6363,18853,1920,1940,0,0,0,0,0,0
101,3,20220427,0,0,8379,16455,1037,78,0,0,0,0,0,0
114,0,20220429,10,1,19081,18042,4888,1787,0,0,0,0,0,0
153,39,20220426,3,1,4423,3861,3398,1413,0,0,0,0,0,0
66,94,20220428,0,1,3200,5092,3462,95,0,0,0,0,0,0
193,2,20220425,5,1,13155,15004,2742,983,0,0,0,0,0,0
179,33,20220504,12,1,7337,15715,864,294,0,0,0,0,0,0
105,27,20220504,6,1,2606,2232,2055,170,0,0,0,0,0,1
23,145,20220502,0,0,1971,1758,2432,1945,0,0,0,0,0,0
171,66,20220501,9,1,16418,13779,4773,31,0,0,0,0,0,0
95,122,20220423,0,0,15573,18022,1354,214,0,0,0,0,0,0
180,113,20220505,7,1,9914,10935,3578,1615,0,0,0,0,0,1
197,7,20220506,5,1,9081,8266,3415,1173,0,0,0,0,0,0
172,71,20220424,11,0,2930,3158,2231,681,0,0,0,0,0,0
133,27,20220429,7,1,3258,3110,3649,1386,0,0,0,0,0,0
67,12,20220428,14,1,18291,15752,2413,1966,0,0,0,0,0,0
71,50,20220507,2,1,11058,10167,3769,741,0,0,0,0,0,0
45,128,20220505,7,1,7354,17604,3869,512,0,0,0,0,0,0
137,64,20220429,9,1,19443,17702,4914,1097,0,0,0,0,0,0
158,122,20220422,9,1,21997,18078,1439,475,0,0,0,0,0,0
132,31,20220427,1,0,4007,4838,3698,70,0,0,0,0,0,0
75,62,20220430,0,0,3570,11392,2508,837,0,0,0,0,0,0
77,56,20220424,6,0,5348,6092,2878,219,0,0,0,0,0,1
139,5,20220424,6,0,5856,11564,4853,542,0,0,0,0,0,1
93,135,20220503,9,0,5450,5827,1802,330,0,0,0,0,0,0
60,73,20220504,14,0,6357,19181,22,659,0,0,0,0,0,0
151,73,20220503,1,0,1367,2914,627,693,0,0,0,0,0,0
199,75,20220427,7,1,9768,13746,547,1536,0,0,0,0,0,0
18,3,20220504,9,1,16147,17050,519,1973,0,0,0,0,0,1
32,113,20220425,10,1,13484,16997,1588,486,0,0,1,0,0,0
90,109,20220428,8,1,6668,5753,920,563,0,0,0,0,0,1
99,110,20220508,2,0,4355,8325,2132,1298,0,0,1,0,0,0
199,140,20220501,12,1,2831,2461,2089,423,0,0,0,0,0,0
169,91,20220503,2,0,3450,4290,4770,800,0,0,0,0,0,0
104,125,20220422,11,1,11236,11566,649,1864,0,0,0,0,0,0
137,16,20220427,8,0,6556,15080,3566,188,0,0,0,0,0,0
116,45,20220425,14,0,5256,15559,4869,1254,0,0,0,0,0,0
147,34,20220426,13,0,2855,5709,1952,1394,0,0,0,0,0,0
155,18,20220504,8,0,3196,6942,4451,808,0,0,0,0,0,0
165,62,20220426,4,1,12256,10213,314,1479,0,0,0,0,0,0
2,96,20220502,5,0,4221,10454,2047,910,0,0,0,0,0,0
108,88,20220428,14,1,8869,12938,1808,338,0,0,0,0,0,0
100,109,20220506,0,1,10678,8892,1933,842,0,0,1,0,0,0
86,39,20220428,7,1,8960,19904,3293,1505,0,0,0,0,0,0
108,65,20220428,3,1,16931,19395,2271,1418,0,0,0,0,0,0
18,74,20220424,11,1,5709,5421,1404,1075,0,0,0,0,0,1
134,50,20220425,0,0,10594,8362,2956,1166,0,0,0,1,0,0
163,66,20220506,3,1,7134,15896,3182,830,0,0,0,0,0,0
57,65,20220501,14,1,18405,16255,3149,1715,0,0,1,0,0,0
89,136,20220425,4,1,12386,12321,1737,1671,0,0,0,0,0,0
86,63,20220503,13,1,17983,14612,2963,1939,0,0,0,0,0,0
46,121,20220429,7,1,5689,4597,1132,1226,0,0,0,0,0,0
95,78,20220426,2,1,14649,18752,1670,794,0,0,0,0,0,0
75,142,20220422,0,1,5558,14259,4802,1622,0,0,0,0,0,0
89,70,20220423,14,0,6781,15249,940,958,0,0,0,0,0,1
149,116,20220424,2,0,5943,6707,4319,733,0,0,0,0,0,0
143,33,20220423,6,1,4038,3635,1754,373,0,0,0,0,0,1
81,131,20220502,5,1,6809,6465,4898,769,0,0,0,0,0,0
119,28,20220425,14,1,8933,16854,2684,696,0,0,0,0,0,0
90,94,20220501,8,0,6227,15955,500,1058,0,0,0,0,0,0
171,89,20220505,8,0,5844,7682,53,1185,0,0,0,0,0,0
69,72,20220502,1,1,1271,2362,1922,807,0,0,0,0,0,0
108,89,20220502,4,1,12705,15110,2132,133,0,0,0,0,0,0
45,103,20220427,4,1,1610,1533,2175,198,0,0,0,0,0,0
112,38,20220503,3,1,11472,11660,3956,1511,0,0,0,0,0,0
136,117,20220430,10,1,11747,11940,2386,1443,0,0,0,1,0,0
51,143,20220423,5,1,15622,15272,3546,1792,0,0,0,0,0,0
9,66,20220503,3,1,6194,5951,741,1053,0,0,0,0,0,0
192,109,20220502,14,1,18856,15566,2796,219,0,0,0,0,0,0
27,31,20220430,12,1,14503,17358,2096,1031,0,0,0,0,0,0
129,96,20220503,12,1,7505,14098,2089,79,0,0,0,0,0,0
152,20,20220427,9,1,8986,17042,4951,950,0,0,0,0,0,0
148,99,20220506,3,1,12195,11186,1669,175,0,0,0,0,0,0
71,15,20220504,2,0,4847,15363,4202,1013,0,0,0,0,0,0
36,55,20220504,0,0,13029,18128,3170,254,0,0,0,0,0,0
157,93,20220508,4,1,3537,2786,74,508,0,0,0,0,0,0
28,9,20220507,4,0,2123,3639,3072,1335,0,0,0,0,0,0
65,23,20220507,0,0,1628,1460,435,397,0,0,0,0,0,0
170,43,20220501,12,1,11711,9568,4639,453,0,0,0,0,0,0
117,21,20220502,13,0,5032,13975,800,257,0,0,0,0,0,0
159,113,20220503,7,0,2525,4575,2332,168,0,0,0,0,0,0
118,81,20220429,10,1,8345,18306,4555,1298,0,0,0,0,0,1
142,19,20220502,2,1,8250,10465,4048,1639,0,0,0,0,0,0
122,27,20220424,7,0,2276,2704,1582,99,1,0,0,0,0,0
89,49,20220507,14,1,12993,13138,1055,697,0,0,0,0,0,1
19,9,20220430,6,1,8421,6669,3467,502,0,0,0,0,0,1
20,45,20220428,5,1,10217,9655,724,111,0,0,0,0,0,1
27,131,20220505,14,1,6657,5470,1360,279,0,0,0,0,0,1
23,67,20220503,14,1,7917,17215,2403,241,0,0,0,0,0,0
3,36,20220505,14,1,13193,14666,2430,925,0,0,0,0,0,0
199,149,20220503,10,1,20354,17913,1753,1973,0,0,0,0,0,0
140,111,20220503,14,0,4521,8158,4697,1299,0,0,0,0,0,0
187,116,20220501,9,1,10873,11452,2904,1700,0,0,0,0,0,0
199,4,20220423,2,1,8489,14973,2578,435,0,0,0,0,0,0
53,97,20220428,2,0,4993,11166,4380,1442,0,0,0,0,0,1
13,114,20220422,6,1,7189,7360,2347,1079,0,0,0,0,0,1
117,93,20220502,6,1,12461,14398,3012,157,0,0,0,0,0,0
148,109,20220503,13,1,14617,14862,3086,1742,0,0,0,0,0,1
157,86,20220427,11,1,9677,17969,292,629,0,0,0,0,0,0
5,140,20220425,3,1,13223,15884,4853,286,0,0,0,0,0,0
159,73,20220508,5,0,4258,6726,380,154,0,0,0,0,0,0
2,116,20220424,5,1,13533,17995,1600,474,0,0,0,0,0,0
4,102,20220506,8,0,1530,2890,2777,1999,0,0,0,0,0,0
14,80,20220506,13,1,15603,12121,250,791,0,0,0,0,0,0
199,17,20220502,8,0,4750,5384,3324,819,0,0,0,0,0,0
148,107,20220428,7,0,4895,6234,2573,1607,0,0,0,0,0,0
82,140,20220423,8,1,21448,17933,4410,39,0,0,0,0,0,0
117,66,20220427,0,0,12370,11654,2098,681,0,0,0,0,0,0
107,143,20220508,9,0,6118,14493,3498,393,0,0,0,0,0,1
139,125,20220425,3,1,7539,13863,778,1747,0,1,0,0,0,1
36,5,20220422,10,0,1016,1993,3059,1893,0,0,0,0,0,0
108,94,20220508,0,0,24676,19297,4521,808,0,0,0,0,0,0
85,75,20220427,6,0,1057,1982,4134,605,0,0,0,0,0,1
133,26,20220506,11,1,1414,1348,4280,1217,0,0,0,0,0,1
26,58,20220505,14,0,2980,5241,4885,1732,0,0,0,0,0,0
56,24,20220424,8,0,6094,11880,2093,182,0,0,0,0,0,0
129,9,20220428,13,1,17460,13761,804,1052,0,0,0,0,0,0
68,93,20220429,10,1,2436,1902,1074,870,0,0,0,0,0,0
23,46,20220504,12,1,16499,16042,4970,629,0,0,0,0,0,1
78,125,20220504,11,1,3517,3457,3235,1483,1,0,0,0,0,0
107,122,20220427,10,0,6080,9595,2020,947,0,0,0,0,0,0
111,128,20220430,13,1,2080,1811,2668,1686,0,0,1,0,0,0
196,146,20220507,4,1,14252,14943,2243,1251,0,0,0,0,0,0
78,93,20220503,6,0,1014,2953,413,1395,0,0,0,0,0,0
153,24,20220504,5,0,1863,1939,2221,563,0,0,0,0,0,0
33,99,20220507,7,1,4642,4106,3855,480,0,0,0,0,0,0
32,84,20220426,1,0,11174,10174,473,1604,0,0,0,0,0,1
162,37,20220429,11,1,12406,15506,4288,1974,0,0,0,0,0,1
181,116,20220507,14,0,824,1456,4985,938,0,0,0,0,0,0
150,49,20220427,9,1,14757,13147,441,1123,0,0,0,0,0,0
180,145,20220426,14,1,5666,5381,3336,1358,0,0,0,0,0,1
1,84,20220424,8,1,9425,7962,252,1691,0,0,0,0,0,0
192,22,20220502,7,1,12890,14262,4166,294,0,0,0,0,0,1
48,133,20220423,3,0,1157,3202,760,815,0,0,0,0,0,1
199,73,20220425,11,0,635,1853,2359,1292,0,0,0,0,0,0
122,96,20220427,3,1,18020,14897,1534,625,0,0,0,0,0,0
76,145,20220423,1,1,3586,4041,1269,577,0,0,0,0,0,0
191,31,20220427,6,0,3043,3399,4508,1084,0,0,0,0,0,0
46,136,20220508,14,0,2235,3599,1507,715,0,0,0,0,0,0
9,82,20220424,14,1,12547,11624,1773,1930,0,0,0,0,0,1
102,121,20220422,2,0,3739,11456,3207,43,0,0,0,0,0,0
175,22,20220503,6,0,6030,9286,1368,1103,0,0,0,0,0,0
159,135,20220424,1,0,3006,4437,3923,1506,0,0,0,0,0,0
127,148,20220504,11,0,3973,8296,2619,854,0,0,0,0,0,0
142,13,20220425,14,1,4840,3959,2257,683,0,0,0,0,0,1
115,75,20220430,3,0,5720,5868,1584,1355,0,0,0,0,0,1
75,143,20220429,12,1,6867,6382,576,139,0,0,0,0,0,0
163,33,20220426,12,1,4874,4078,3728,1749,0,0,0,0,0,0
11,55,20220508,7,0,4164,10287,3124,686,0,0,0,0,0,0
149,58,20220503,10,1,10364,8953,2311,1351,0,0,0,0,0,1
38,53,20220508,2,1,13809,12904,1616,1579,0,0,0,0,0,0
86,62,20220430,6,1,20811,18032,1877,1584,0,0,0,0,0,0
102,17,20220424,2,0,1525,3755,3081,375,0,0,0,0,0,0
189,116,20220427,9,0,2400,3884,4973,1605,0,0,0,0,0,0
93,51,20220507,7,1,11267,9230,2101,484,0,0,0,0,0,0
173,79,20220427,7,1,13721,12247,3234,977,0,0,0,0,0,1
186,66,20220503,4,1,9153,9325,1500,350,0,0,0,0,0,0
21,76,20220430,2,1,21276,19647,1069,1149,0,0,0,0,0,1
193,111,20220426,12,0,2856,3903,3900,1122,0,0,0,0,0,0
66,28,20220508,4,1,8218,19769,847,648,0,0,0,0,0,1
90,80,20220423,4,0,5701,5958,868,137,1,0,0,0,0,0
131,58,20220507,4,0,4627,4777,3181,1954,0,0,0,0,0,0
107,136,20220505,12,0,1631,3804,708,1303,0,0,0,0,0,1
185,35,20220423,1,0,3025,7031,1931,1896,0,0,0,0,0,0
45,110,20220502,4,1,10386,12205,3960,547,0,0,0,0,0,0
27,114,20220425,5,1,12137,14398,4014,694,0,0,0,0,0,1
1,95,20220506,11,1,19257,16489,3305,654,0,0,0,0,0,0
50,79,20220426,8,0,1692,2213,541,1707,0,0,0,0,0,0
55,18,20220428,14,0,3268,6518,4980,316,0,0,0,0,0,0
84,73,20220430,5,0,5052,5540,1942,1555,0,0,0,0,0,0
72,91,20220430,12,0,1859,2254,3937,227,0,0,0,0,0,0
117,110,20220508,9,1,15555,12035,686,1950,0,0,0,0,0,1
89,143,20220504,14,0,1457,4444,4689,1907,1,0,0,0,0,0
123,16,20220430,8,0,6183,14419,4473,1217,0,0,0,0,0,1
12,83,20220507,14,1,8291,16538,4924,1026,0,0,0,0,0,0
138,111,20220507,12,1,3986,3381,2520,937,0,0,0,0,1,0
112,95,20220504,13,1,7377,7900,3444,787,0,0,0,0,0,0
37,55,20220501,8,0,1533,4818,3177,1373,0,0,0,0,0,0
184,132,20220502,6,1,8894,11315,4417,79,0,0,0,0,0,0
104,109,20220424,6,1,3053,2474,756,511,0,0,0,0,0,1
184,82,20220426,1,0,12392,9907,98,305,0,0,0,0,0,0
31,27,20220430,7,0,6416,9248,384,1567,0,0,0,0,0,0
147,126,20220504,11,1,3101,2835,3319,1067,0,0,0,0,0,0
49,120,20220424,8,1,4939,4807,2819,18,0,0,0,0,0,1
147,137,20220426,7,0,5493,9783,2331,798,0,0,0,0,0,0
79,124,20220501,7,1,9144,15822,4656,596,0,0,0,0,0,0
100,94,20220502,5,1,21520,18231,2733,1639,0,0,0,0,0,0
135,21,20220504,8,1,8380,17581,4548,58,0,0,0,0,1,0
37,62,20220427,1,0,5544,9617,1771,1006,0,0,0,0,0,0
135,102,20220425,14,1,7058,8746,1768,398,0,0,0,0,0,1
196,111,20220422,7,1,15878,17726,2819,1509,0,0,0,0,0,0
35,42,20220507,2,1,3972,3223,3721,1485,0,0,0,0,0,1
182,28,20220503,13,1,11056,17794,3442,660,0,0,0,0,0,1
42,89,20220424,3,1,4643,3700,2170,852,0,0,0,0,0,0
38,44,20220505,6,1,19003,16247,3490,858,0,0,0,0,0,0
118,59,20220505,6,1,11542,18153,2551,580,0,0,0,0,0,1
123,50,20220502,1,1,3394,3488,2073,11,0,0,0,0,0,1
110,54,20220425,4,0,3246,3944,646,1406,0,0,0,0,0,0
124,5,20220508,7,0,4648,13422,2395,1959,0,0,0,0,0,1
122,5,20220424,4,0,6099,8584,2453,158,0,0,0,0,0,0
185,146,20220507,8,0,4518,6328,3569,263,0,0,0,0,0,0
52,143,20220428,8,1,7722,16885,4235,1170,0,0,0,0,0,0
127,52,20220427,0,0,4754,6510,1520,1243,0,0,0,0,0,0
68,94,20220422,4,1,7438,10519,1477,1124,0,0,0,0,0,0
135,112,20220422,6,0,5177,9685,2515,1069,0,0,0,0,0,0
38,38,20220506,4,1,10780,17177,863,35,0,0,0,0,0,0
115,108,20220430,11,1,15100,18471,2197,787,0,0,0,0,0,0
151,95,20220430,0,0,7683,19308,4971,1806,0,0,0,0,0,1
128,101,20220430,14,1,7265,7014,3252,747,0,0,0,0,0,0
73,64,20220430,8,0,3356,7014,3694,1793,0,0,0,0,0,0
119,70,20220428,2,1,7051,9076,3813,415,0,0,0,0,0,1
167,72,20220426,2,1,3248,2916,2697,1797,0,0,0,0,0,1
123,70,20220424,1,0,2986,3137,2708,1985,0,0,0,0,0,0
143,25,20220430,12,1,21877,17674,2925,1805,0,0,0,0,0,0
117,49,20220503,3,0,1314,1970,3959,1248,0,0,0,0,0,0
27,118,20220506,7,0,2265,3113,3599,437,0,0,0,0,0,1
195,50,20220501,1,0,14603,11439,4211,312,0,0,0,0,0,0
20,118,20220425,5,0,2301,2844,1876,414,0,0,0,0,0,1
34,134,20220422,14,1,13719,11840,1194,1872,0,0,0,0,0,0
132,0,20220429,12,0,3420,5369,2064,1497,0,0,0,0,0,0
180,139,20220427,3,1,12133,14620,3697,771,0,0,0,0,0,0
131,110,20220505,2,0,6207,6661,3629,1801,0,0,0,0,0,0
141,60,20220504,14,1,3425,2932,3099,1148,0,0,0,0,0,0
56,67,20220506,4,0,4685,5002,1885,220,0,0,0,1,0,1
161,112,20220502,0,0,2578,3074,3379,1849,0,0,0,0,0,0
17,87,20220429,2,0,4178,12877,2848,1693,0,0,0,0,0,0
194,84,20220503,5,0,6327,18466,4296,1612,0,0,0,0,0,0
115,108,20220424,6,1,14379,17017,1878,1157,0,0,0,0,0,0
67,9,20220429,3,1,5216,4397,2654,756,0,0,0,0,0,0
181,6,20220429,14,0,3731,5779,1197,1333,0,0,0,0,0,1
107,99,20220501,12,0,4142,5346,3522,436,0,0,0,0,0,1
117,64,20220507,8,1,12340,18283,1267,1602,0,0,0,0,0,0
182,138,20220508,11,0,1313,1803,2017,164,0,0,0,0,0,1
24,88,20220428,12,0,6416,13238,3669,742,0,0,0,0,0,0
26,91,20220507,13,0,6009,8806,639,948,0,0,0,0,0,1
21,63,20220501,12,1,11033,12695,2745,746,0,0,0,0,0,0
111,63,20220426,4,1,4772,4617,2385,616,0,0,0,0,0,0
130,144,20220423,12,1,7179,19252,334,1157,0,0,0,0,0,0
22,61,20220505,14,0,1885,2676,754,574,0,0,0,0,0,0
34,112,20220423,2,0,1576,4074,959,1576,0,0,0,0,0,0
18,84,20220422,11,1,16813,16595,4897,483,0,0,0,0,0,0
7,89,20220430,3,1,7430,18033,4485,147,0,0,0,0,0,1
37,5,20220502,10,0,5387,7026,3365,535,0,0,0,0,0,1
73,25,20220425,9,1,20770,17945,348,292,0,0,0,0,0,1
97,82,20220429,4,1,10444,17369,4011,315,0,0,0,0,0,0
151,29,20220427,0,0,720,1543,2064,1823,0,0,0,0,0,1
88,22,20220501,12,0,1464,2375,1101,1154,0,0,0,0,0,1
